id,type,data,selected,parent_id,branch_level,child_id,child_index,palette_id,ch_input_id,ch_output_id,ch_last_updated,average,samples,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
331,5,331,0,294,4,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14999763888233,1.14999763888233,1.14999763888233,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,331,420
332,5,332,0,294,4,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,332,420
333,5,333,0,294,4,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,333,420
334,5,334,0,294,4,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,334,420
335,5,335,0,294,4,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.839492396871172,1.839492396871172,0.499481821805988,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,245,115,54,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,335,420
336,5,336,0,294,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.55006014881016,2.55006014881016,1.2248530685770387,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,120,120,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,336,420
337,5,337,0,294,4,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3797696713733094,2.3797696713733094,1.0510148728602537,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,194,33,33,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,337,420
338,5,338,0,294,4,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,338,420
339,5,339,0,295,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,339,420
340,5,340,0,296,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0499973611037807,1.0499973611037807,1.0499973611037807,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,340,420
341,5,341,0,296,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,341,420
342,5,342,0,296,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,342,420
343,5,343,0,296,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85,1.5,0.85,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,343,420
344,5,344,0,296,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,344,420
345,5,345,0,297,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,345,420
346,5,346,0,298,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2499979166608797,1.2499979166608797,1.2499979166608797,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,346,420
347,5,347,0,298,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,347,420
348,5,348,0,298,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,348,420
349,5,349,0,298,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,349,420
350,5,350,0,298,4,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,350,420
351,5,351,0,299,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,351,420
352,5,352,0,300,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0333306481406892,1.0333306481406892,1.0333306481406892,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,352,420
353,5,353,0,300,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,353,420
354,5,354,0,300,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,354,420
355,5,355,0,300,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.67,1,0.67,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,191,157,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,355,420
356,5,356,0,300,4,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,356,420
357,5,357,0,301,4,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3890350712184327,2.3890350712184327,1.060473301868817,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,245,115,54,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,357,420
358,5,358,0,301,4,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.56722476592029,2.56722476592029,1.242375281876963,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,120,120,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,358,420
359,5,359,0,301,4,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9398057200386911,1.9398057200386911,0.6018850058728304,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,194,33,33,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,359,420
360,5,360,0,301,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,360,420
361,5,361,0,302,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.499998611107253,1.499998611107253,1.499998611107253,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,361,420
362,5,362,0,302,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85,1.5,0.85,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,362,420
363,5,363,0,302,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85,1.5,0.85,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,363,420
364,5,364,0,302,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,242,92,132,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,364,420
365,5,365,0,302,4,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,365,420
366,5,366,0,303,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,366,420
367,5,367,0,304,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2833313425870627,1.2833313425870627,1.2833313425870627,-172,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,191,15,15,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,367,420
368,5,368,0,304,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-142,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,217,201,173,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,368,420
369,5,369,0,304,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,1.05,-130,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,217,201,173,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,369,420
370,5,370,0,304,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.5,1.25,-118,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,217,201,173,175,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,370,420
371,5,371,0,304,4,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,371,420
372,5,372,0,305,4,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,372,420
373,5,373,0,306,4,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,373,420
374,5,374,0,307,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.142680804775091,2.142680804775091,0.8089866548745719,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,245,115,54,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,374,420
375,5,375,0,307,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431491826839931,2.431491826839931,1.1038145732324298,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,4,120,120,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,375,420
376,5,376,0,307,4,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.245545632032345,2.245545632032345,0.9139944993663521,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.1,0,194,33,33,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,376,420
377,5,377,0,307,4,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,377,420
378,5,378,0,308,4,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,378,420
379,5,379,0,378,5,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,12,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.1,0,82,16,168,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,379,420
380,5,380,0,309,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.1,0,89,89,89,175,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,380,420
381,5,381,0,6,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1.8,1.8,-60,0,3,0,0,0,0,0,0,90,90,180,0,0,0,0,0,0,0,0,0,0,3,1,0,0.1,0,140,67,3,255,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,381,420
382,5,382,0,381,2,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8,5.8,5.8,180,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.11,0,164,166,156,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,382,420
383,5,383,0,382,3,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4666597530352075,1.4666597530352075,1.4666597530352075,0,165,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1,0,102,0,0,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,383,420
384,5,384,0,382,3,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6499874997916626,1.6499874997916626,1.6499874997916626,-120,165,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1,0,51,0,102,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,384,420
385,5,385,0,382,3,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7714130610767722,0.7714130610767722,0.7714130610767722,120,165,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1,0,0,51,102,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,385,420
386,5,386,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1,0,191,164,115,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,386,420
387,5,387,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,360.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,387,420
388,5,388,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,345.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,388,420
389,5,389,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,330.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,389,420
390,5,390,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,315.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,390,420
391,5,391,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,300.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,391,420
392,5,392,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,285.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,392,420
393,5,393,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,270.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,393,420
394,5,394,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,255.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,394,420
395,5,395,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,240.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,395,420
396,5,396,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,225.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,396,420
397,5,397,0,382,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,4.35,4.35,210.0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.06,0,89,89,89,255,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,397,420
